date;message_id;reply_to_msg_id;channel_name;channel_id;sender;sender_id;message;views;comments;reactions;channel_members_count;channel_url;reactions_total;forwarded;forwards;topic_title
2025-08-06 17:57:50+00:00;1359;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;899;4;{'ReactionPaid()': 2, 'ReactionCustomEmoji(document_id=5213090708130390040)': 30, ':red_heart:': 9, ':smiling_face_with_hearts:': 5, 'ReactionCustomEmoji(document_id=5212980503564543064)': 4, ':fire:': 1, 'ReactionCustomEmoji(document_id=5253818216551050734)': 1};1397;https://t.me/boitsov_astro;52;0;5;
2025-08-06 10:10:39+00:00;1357;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №518: **(#Небмех, уровень 2/5) __Источник: МАО 2012__  От космической станции, которая находится на круговой орбите вокруг Земли и имеет высоту 500 км над земной поверхностью, вертикально вниз оттолкнулся космонавт со скоростью 2.5 м/с. Через сколько времени он достигнет Земли?;896;1;{':thinking_face:': 15, ':fire:': 2, ':red_heart:': 1};1397;https://t.me/boitsov_astro;18;0;2;
2025-08-05 10:09:58+00:00;1356;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №517: **(#Физика, уровень 0.5/5)  На каких планетах земной группы дневное небо черное, голубое и красноватое?;780;6;{'ReactionPaid()': 1, ':red_heart:': 7, ':fire:': 3, ':red_heart:\\u200d:fire:': 2, ':thumbs_up:': 2};1397;https://t.me/boitsov_astro;15;0;1;
2025-08-04 11:49:57+00:00;1355;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;У каждого есть такой знакомый;856;8;{':fire:': 28, ':loudly_crying_face:': 9, ':thumbs_up:': 6, ':hundred_points:': 5, 'ReactionCustomEmoji(document_id=5253559573620488075)': 3, ':red_heart:\\u200d:fire:': 2, 'ReactionCustomEmoji(document_id=5253818216551050734)': 2, ':spouting_whale:': 1, ':see-no-evil_monkey:': 1, ':smiling_face_with_sunglasses:': 1};1397;https://t.me/boitsov_astro;58;0;7;
2025-08-04 10:09:58+00:00;1354;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №516: **(#Небмех уровень 2/5) __Источник: ОЗШАО 2005__  Искусственный спутник Земли обращается вокруг нашей планеты по круговой орбите, лежащей в плоскости эклиптики. При наблюдении из Краснодара этот спутник и точка весеннего равноденствия всегда восходят над горизонтом строго одновременно. В определенные моменты времени спутник оказывается на небе точно над точкой юга. На какой высоте над горизонтом он в это время находится? Чему равен радиус орбиты спутника? Рефракцией и суточным параллаксом спутника пренебречь.;901;3;{'ReactionCustomEmoji(document_id=5213185059971951038)': 4, 'ReactionCustomEmoji(document_id=5213090708130390040)': 4, 'ReactionCustomEmoji(document_id=5285056952508902924)': 3, 'ReactionCustomEmoji(document_id=5212980503564543064)': 3, ':red_heart:': 1};1397;https://t.me/boitsov_astro;15;0;1;
2025-08-03 10:09:58+00:00;1353;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №515: **(#Астрофиз, уровень 2.5/5)  Как известно, чёрные дыры со временем «испаряются», испуская чернотельное излучение. Пусть длина волны, соответствующая максимуму интенсивности спектра излучения, равна гравитационному радиусу чёрной дыры. Оцените, сколько времени пройдёт между моментом, когда светимость чёрной дыры станет равной светимости Солнца, и моментом её полного «испарения». В каком диапазоне электромагнитного спектра будет в основном излучать чёрная дыра в тот момент, когда её светимость равна солнечной?;873;24;{'ReactionCustomEmoji(document_id=5212980503564543064)': 5, 'ReactionCustomEmoji(document_id=5213090708130390040)': 4, 'ReactionCustomEmoji(document_id=5285056952508902924)': 3, ':red_heart:': 2};1397;https://t.me/boitsov_astro;14;0;7;
2025-08-02 10:08:58+00:00;1352;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №514: **(#Небмех, уровень 1/5) __Источник: МАО 2012__  В рассказе «Очень холодно» современный российский фантаст Борис Руденко так описывает родную планету главного героя: «Айсбург вращался вокруг своего солнца по вытянутой эллиптической орбите. Каждый оборот он на четыре стандартных года удалялся от светила, превращаясь на это время в мир холода и льда, сохраняющий атмосферу и океанские глубины незамерзающими лишь за счёт тепла горячего ядра планеты. А следующие два года на Айсбурге царило жаркое, невыносимо жаркое лето. Природа Айсбурга за миллионы лет приспособилась к этим условиям.»  Оцените эксцентриситет орбиты планеты.;849;2;{':red_heart:': 8, ':thumbs_up:': 5, 'ReactionCustomEmoji(document_id=5212980503564543064)': 3};1397;https://t.me/boitsov_astro;16;0;1;
2025-08-01 10:09:58+00:00;1350;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №513: **(#Астрофиз, уровень 1/5)  Почему некоторые звезды выглядят двойными в голубых лучах, но не разрешаются в красных лучах?;729;9;{':red_heart:': 17, ':thinking_face:': 8, 'ReactionCustomEmoji(document_id=5213090708130390040)': 3};1397;https://t.me/boitsov_astro;28;0;1;
2025-07-31 10:10:30+00:00;1349;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №512: **(#Астрофиз, уровень 3/5)  Обратным эффектом Комптона (ОЭК) называют явление рассеяния фотона на ультрарелятивистском свободном электроне, при котором происходит перенос энергии от электрона к фотону. Рассмотрите ОЭК для фотонов реликтового излучения. При какой энергии электронов в направленном пучке рассеянное излучение можно будет зарегистрировать на фотоприёмнике с фильтром V?;952;9;{':red_heart:': 7, ':red_heart:\\u200d:fire:': 4, ':fire:': 4, ':exploding_head:': 3, 'ReactionCustomEmoji(document_id=5285056952508902924)': 2, 'ReactionCustomEmoji(document_id=5213090708130390040)': 2, 'ReactionCustomEmoji(document_id=5212980503564543064)': 2};1397;https://t.me/boitsov_astro;24;0;1;
2025-07-30 10:10:35+00:00;1348;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №511: **(#Сферка, уровень 1.5/5) __Источник: СпбАО 2010__  Вычислите широту наиболее южной географической параллели на поверхности Земли, на которой максимальная высота Солнца над горизонтом достигается в мае.;848;2;{':red_heart:': 9, ':fire:': 3, ':hundred_points:': 2, ':banana:': 1};1397;https://t.me/boitsov_astro;15;0;2;
2025-07-29 10:09:58+00:00;1347;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №510: **(#Микс, уровень 1.5/5) __Источник: МАО 2012__  Мог ли Галилео Галилей, зарисовывая расположение четырёх ближайших к Юпитеру спутников «имени себя», случайно наблюдать в свой телескоп «планету» Плутон?;836;6;{':red_heart:': 7, ':fire:': 2, ':thumbs_up:': 1, ':thinking_face:': 1};1397;https://t.me/boitsov_astro;11;0;0;
2025-07-28 10:10:26+00:00;1346;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №509: **(#Сферка, уровень 2.5/5)  29 апреля в некоторой точке земли вертикально установили палку диаметром 2 см, длиной 1 м. В течение суток следили за тенью, создаваемой этой палкой. И отношение минимальной длины тени к максимальной равно 0.405. Найдите широту места, где стоит палка.;923;7;{':red_heart:': 10, ':fire:': 2, 'ReactionCustomEmoji(document_id=5212980503564543064)': 2};1397;https://t.me/boitsov_astro;14;0;4;
2025-07-27 10:09:58+00:00;1345;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;"**[****#ЗД****] Задача дня №508: **(#Астрофиз, уровень 2/5) __Источник: Сборник МАО 2003-2005__ __ __Известно, что ""первая вспышка"" протозвезды происходит в момент, когда гравитационная энергия становится равной энергии, необходимой для превращения всей массы протозвезды в плазму. Найдите абсолютную звездную величину протозвезды с массой Солнца в этот момент, если известно, что ее эффективная температура в два раза меньше эффективной температуры Солнца. Энергия, необходимая для превращения вещества протозвезды в плазму, равна 2.5·10⁹ Дж/кг.";923;7;{':red_heart:': 6, 'ReactionCustomEmoji(document_id=5213066355665824565)': 4, ':fire:': 3};1397;https://t.me/boitsov_astro;13;0;1;
2025-07-26 10:10:33+00:00;1344;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №507: **(#Небмех, уровень 2/5) __Источник: СпбАО 2018__  Солнечный парус, изначально покоившийся на земной орбите, вследствие солнечной вспышки приобрёл скорость v = 3 м/с, направленную от Солнца. Как далеко от Солнца он сможет улететь? Гравитационным взаимодействием с планетами пренебречь, парус полностью отражает всё падающее на него излучение.;987;5;{':red_heart:\\u200d:fire:': 8, ':thumbs_up:': 3, ':red_heart:': 2};1397;https://t.me/boitsov_astro;13;0;4;
2025-07-25 15:35:33+00:00;1343;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;Я достиг комедии;891;12;{':red_heart:\\u200d:fire:': 37, ':beaming_face_with_smiling_eyes:': 18, 'ReactionCustomEmoji(document_id=5253559573620488075)': 11, ':bottle_with_popping_cork:': 4, 'ReactionCustomEmoji(document_id=5253818216551050734)': 3, ':crying_face:': 1, 'ReactionCustomEmoji(document_id=5285056952508902924)': 1, 'ReactionCustomEmoji(document_id=5212980503564543064)': 1};1397;https://t.me/boitsov_astro;76;0;4;
2025-07-25 10:10:32+00:00;1342;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №506: **(#Физика, уровень 1/5)  На каком из земных полюсов дольше полярный день? Объясните причину явления.;911;18;{':red_heart:': 5, ':fire:': 3};1397;https://t.me/boitsov_astro;8;0;1;
2025-07-24 10:10:31+00:00;1341;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №505: **(#Затмения, уровень 2/5) __Источник: ЗЭ 2006 __ Наблюдатель, находящийся в средней полосе России, заметил, что вечером Луна взошла одновременно с заходом Солнца, а утром она зашла одновременно с восходом дневного светила. В середине ночи произошло полутеневое лунное затмение. Какой край диска Луны глубже всего погрузился в земную полутень?;969;9;{'ReactionCustomEmoji(document_id=5285056952508902924)': 11, 'ReactionCustomEmoji(document_id=5213090708130390040)': 6, 'ReactionCustomEmoji(document_id=5212980503564543064)': 6, ':face_screaming_in_fear:': 1};1397;https://t.me/boitsov_astro;24;0;0;
2025-07-23 10:57:25+00:00;1340;1339;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;🏝️ Если бы я оказался на необитаемом острове, имея бутылку и клочок бумаги, на котором оставалось бы место только для пары самых важных предложений, я бы написал:   «ПРИБЛИЖАЕТСЯ ПОСЛЕДНИЙ МЕСЯЦ ДО ЗАВЕРШЕНИЯ ЛЕТНИХ КУРСОВ АПЕКСА https://t.me/boitsov_astro/1224 - ПРИСОЕДИНЯЙСЯ, ОПЛАТИ АВГУСТ И СРАЗУ ПОЛУЧИ ЗАПИСИ ВСЕХ ЗАНЯТИЙ С МАЯ ПО ИЮЛЬ. ПРОВЕДИ КОНЕЦ ЛЕТА С ПОЛЬЗОЙ!»;912;0;{':fire:': 24, ':beaming_face_with_smiling_eyes:': 13, ':red_heart:': 8, ':exploding_head:': 5, ':clown_face:': 1};1397;https://t.me/boitsov_astro;51;0;1;
2025-07-23 10:10:30+00:00;1339;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №504: **(#Сферка, уровень 1.5/5)  Астроном потерпел кораблекрушение 20 марта и очутился на необитаемом острове. Из личных вещей у него оказались лишь наручные часы, идущие по московскому времени, бутылка воды и записная книжка. Ночью астроном увидел незнакомые созвездия и не нашел Полярную звезду. По ветвям деревьев и расположению мха на камнях он определил стороны горизонта. Утром он нашел длинную палку и воткнул её в песок. В момент, когда тень была самой короткой, астроном отметил длину тени, которая оказалась в 2 раза короче палки, а часы показали 19 часов 42 минуты. Что астроном должен написать на клочке бумаги, прежде чем опустить его в бутылку и бросить бутылку в океан?;876;11;{':thumbs_up:': 11, ':fire:': 5, ':red_heart:': 4, ':beaming_face_with_smiling_eyes:': 4};1397;https://t.me/boitsov_astro;24;0;2;
2025-07-22 10:10:32+00:00;1338;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №503: **(#Сферка, уровень 1/5)  Определите прямое восхождение звезд, которые можно было бы наблюдать в верхней кульминации в 15:30 29 ноября в Москве, если бы не мешала атмосфера. Какому из зодиакальных созвездий может принадлежать часть таких звезд? Широта Москвы 55°48′.;836;1;{':red_heart:': 7, ':fire:': 4, ':smiling_face_with_heart-eyes:': 3};1397;https://t.me/boitsov_astro;14;0;2;
2025-07-21 15:53:41+00:00;1337;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;Хоть один образованный педагог у нас в семье теперь 😁 (а то понаприходят всякие инженеры со школьниками работать)  С выпуском, [Танич](https://t.me/tanya_boitsovaa) 🥰;861;0;{':red_heart:': 36, ':fire:': 15, ':beaming_face_with_smiling_eyes:': 8, 'ReactionCustomEmoji(document_id=5285056952508902924)': 6, 'ReactionCustomEmoji(document_id=5213090708130390040)': 5, ':smiling_face_with_sunglasses:': 3, 'ReactionCustomEmoji(document_id=5212980503564543064)': 3, ':clown_face:': 2};1397;https://t.me/boitsov_astro;78;0;1;
2025-07-21 10:10:35+00:00;1336;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №502: **(#Сферка, уровень 1/5)  Вычислите наибольшую продолжительность захода  Солнца на Земле.;806;6;{':red_heart:': 6, ':thumbs_up:': 6, ':fire:': 4};1397;https://t.me/boitsov_astro;16;0;1;
2025-07-20 10:10:38+00:00;1335;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №501: **(#Небмех, уровень 1/5)  Расстояние от Земли до астероида изменяется в 3 раза. Определите синодический период астероида.;837;14;{':red_heart:': 8, ':fire:': 3, 'ReactionCustomEmoji(document_id=5213185059971951038)': 2};1397;https://t.me/boitsov_astro;13;0;6;
2025-07-19 10:10:28+00:00;1334;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №500: **(#Небмех, уровень 1/5) __Источник: УТС(З) 2016__  Необъяснимо, но факт: на юпитерианской научной станции, парящей в верхних слоях атмосферы Юпитера, был построен космодром для межзвёздных перелетов! Дескать, поближе к границе Солнечной системы. Оцените минимальную скорость, с которой должен стартовать космический корабль с этого космодрома, чтобы действительно улететь к другим звёздам без дальнейших затрат топлива.;810;7;{':neutral_face:': 14, 'ReactionCustomEmoji(document_id=5213066355665824565)': 7, ':red_heart:': 2, ':beaming_face_with_smiling_eyes:': 2, ':party_popper:': 1, 'ReactionCustomEmoji(document_id=5253818216551050734)': 1};1397;https://t.me/boitsov_astro;27;0;1;
2025-07-18 10:10:31+00:00;1333;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №499: **(#Небмех, уровень 1.5/5) __Источник: СпбАО 2019 __ ИСЗ движется по круговой орбите с высотой 200 км и пролетает через зенит. Найдите время, в течение которого его наблюдаемая угловая скорость будет больше половины максимальной.;781;2;{':thumbs_up:': 7, ':red_heart:\\u200d:fire:': 5, ':red_heart:': 3, ':fire:': 3};1397;https://t.me/boitsov_astro;18;0;2;
2025-07-17 10:28:15+00:00;1332;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;892;;;1397;https://t.me/boitsov_astro;0;0;2;
2025-07-17 10:28:15+00:00;1331;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**Действующие лица:** __> Я (Ж),  > __[__Моя мама__](https://t.me/verabuhnalogi)__ (В)__  Ж: Мам, я теперь дипломированный продуктовый аналитик  В: О, круто, и что ты теперь можешь делать, продукты анализировать 😁?   Ж: Ну типа))  В: Вот мой продукт проанализируешь? <описывает одну из услуг [своего бух агентства>](https://brainbuh.ru/)  Ж: Хороший продукт! Во продукт! 👍;1021;1;{':red_heart:': 19, ':fire:': 10, ':beaming_face_with_smiling_eyes:': 9, ':strawberry:': 4, ':party_popper:': 1};1397;https://t.me/boitsov_astro;43;0;2;
2025-07-17 10:10:25+00:00;1330;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №498: **(#Астрофиз, уровень 2/5)  Оцените массу водорода, который сгорит в недрах Солнца за все время его эволюции. Сравните ее с массой планет Солнечной системы. При расчетах принять, что один атом гелия 4He на 0.7% легче четырех протонов, а время жизни Солнца на главной последовательности равно 15 млрд лет.;761;0;{':red_heart:': 4, ':thumbs_up:': 3, ':fire:': 3};1397;https://t.me/boitsov_astro;10;0;4;
2025-07-16 19:42:49+00:00;1328;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;768;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:49+00:00;1327;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;1029;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:49+00:00;1326;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;848;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:49+00:00;1325;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;786;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:49+00:00;1324;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;637;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:48+00:00;1323;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;661;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:48+00:00;1322;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;607;;;1397;https://t.me/boitsov_astro;0;0;1;
2025-07-16 19:42:48+00:00;1321;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**Воспоминания с первой половины лета (ч. 2) ** > ЛАШ > Выходной-разгрузка от ЛАШа в Солюксе (30.06-02.07)  > Пара кадров, оставшихся с ночных прогулок  Школьники летом отдыхать не собираются, а значит и нам не время, но стараюсь по максимуму использовать проскакивающие перерывы в 1-2 дня. А в августе-таки надеюсь собрать волю в кулак и организовать себе неделю отпуска 💪;565;4;{':fire:': 17, ':red_heart:\\u200d:fire:': 6, 'ReactionCustomEmoji(document_id=5213090708130390040)': 5, ':red_heart:': 1};1397;https://t.me/boitsov_astro;29;0;0;
2025-07-16 19:42:44+00:00;1320;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;570;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:44+00:00;1319;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;594;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:44+00:00;1318;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;622;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:44+00:00;1317;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;532;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:44+00:00;1316;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;561;;;1397;https://t.me/boitsov_astro;0;0;1;
2025-07-16 19:42:43+00:00;1315;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;575;;;1397;https://t.me/boitsov_astro;0;0;1;
2025-07-16 19:42:43+00:00;1314;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;549;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:43+00:00;1313;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;549;;;1397;https://t.me/boitsov_astro;0;0;2;
2025-07-16 19:42:43+00:00;1312;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;MediaMessage;549;;;1397;https://t.me/boitsov_astro;0;0;0;
2025-07-16 19:42:43+00:00;1311;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**Обещанный пост-воспоминание о первой половине лета (ч. 1):** > Прогулка на теплоходе от Торгово-промышленной палаты в День российского предпринимательства (04.06)  > ВДНХ в День России (12.06)  > Случайно оставшиеся фотки с нового гастрономического опыта (китайская чайная с чайным мороженым + чуррос)  > Поездка одним днём в Гатчину (19.06);554;0;{':fire:': 14, ':red_heart:': 4, ':smiling_face_with_hearts:': 3, 'ReactionCustomEmoji(document_id=5213090708130390040)': 2};1397;https://t.me/boitsov_astro;23;0;0;
2025-07-16 11:10:28+00:00;1310;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №497: **(#Небмех, уровень 2.5/5) __Источник: СпбАО 2018__  В повести Н. Носова «Незнайка на Луне» приключения главного героя происходили внутри полой Луны, среди коротышек, живущих на ядре. Представим, что в результате тотальной войны внешняя оболочка Луны распалась на небольшие фрагменты, не связанные друг с другом. За какое время эти фрагменты упадут на ядро? Считайте, что масса Луны поровну распределена между ядром и оболочкой, масса оболочки распределена по ней равномерно, а её толщина и размер ядра пренебрежимо малы по сравнению с радиусом Луны.;658;0;{':fire:': 4, ':exploding_head:': 4, ':pill:': 2};1397;https://t.me/boitsov_astro;10;0;5;
2025-07-15 20:52:29+00:00;1309;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;Ну что ж, неумолимо приближается экватор лета (16.07)  Делитесь в комментах, что успели и что ещё планируете. Я вот... А впрочем, завтра повспоминаю и расскажу отдельным постом 😋;618;11;{':red_heart:': 11, 'ReactionCustomEmoji(document_id=5213066355665824565)': 4, 'ReactionCustomEmoji(document_id=5213185059971951038)': 4};1397;https://t.me/boitsov_astro;19;0;0;
2025-07-15 16:14:17+00:00;1308;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №496: **(#Сферка, уровень 1.5/5) __Источник: УТС(Л) 2016__  В момент захода Солнца азимут центра его диска был равен A = 98.0°, а модуль скорости изменения этой величины b = 12.87′/мин. В момент наблюдений среднее солнечное время опережало истинное. Найдите дату наблюдения. Рефракцией пренебречь.;663;1;{':smiling_face_with_heart-eyes:': 11, ':red_heart:': 1, ':fire:': 1};1397;https://t.me/boitsov_astro;13;0;3;
2025-07-14 13:53:51+00:00;1306;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**Люди в ХХ веке:**  Наверное в XXI веке у нас будет общество победившей науки, космические колонии и лекарство от старости  **Люди в XXI веке:**;717;21;{':red_heart:': 20, 'ReactionCustomEmoji(document_id=5253818216551050734)': 10, ':rolling_on_the_floor_laughing:': 6, 'ReactionCustomEmoji(document_id=5253559573620488075)': 4};1397;https://t.me/boitsov_astro;40;0;8;
2025-07-14 10:10:35+00:00;1303;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;**[****#ЗД****] Задача дня №495: **(#Астрофиз, уровень 1/5) __Источник: СпбАО 2016__  Двойной пульсар PSR B1913+16 состоит из двух нейтронных звёзд с массами примерно по 1.4 массы Солнца. Среднее расстояние между ними — 2·10⁶ км. Из-за излучения гравитационных волн орбитальный период системы уменьшается на 80 мкс за год. Оцените отношение гравитационной светимости PSR B1913+16 к его светимости в оптическом диапазоне, если он находится на расстоянии 7 кпк от Солнца, а его блеск в оптике равен +22ᵐ.;661;0;{':fire:': 4, ':red_heart:': 2, ':hundred_points:': 2};1397;https://t.me/boitsov_astro;8;0;1;
2025-07-13 21:50:34+00:00;1302;;ЕВГЕНИЙ БОЙЦОВ | ПРЕПОДАВАТЕЛЬ АСТРОНОМИИ;2062391540;;-1;Навеяно одним сегодняшним диалогом.   Не секрет, что многие успешные олимпиадники поступают на Физтех. В том числе таких большинство среди моих учеников. Некоторые выпускники продолжают обращаться ко мне с вопросами уже в роли студентов (что очень лестно). Кто-то просит разъяснить тему, кто-то - проконсультировать по ВПВ на экзамен по общей физике. Но вопрос, с которым ребята-физтехи пишут мне чаще всего - это...  __[пишите варианты в комментариях]__;638;55;{':smiling_face_with_hearts:': 11, ':fire:': 5, ':beaming_face_with_smiling_eyes:': 3, ':thinking_face:': 3};1397;https://t.me/boitsov_astro;22;0;2;
